,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,age
20633,20150429,545000.0,5,3.75,2380,7268,1.0,0,0,3,8,1430,950,47.5571,-122.35700000000001,7
20634,20140725,451300.0,3,2.5,1420,814,2.0,0,0,3,8,1140,280,47.5429,-122.387,6
20635,20140616,852880.0,4,3.25,3450,6184,2.0,0,0,3,9,3450,0,47.6072,-122.054,0
20636,20140919,305000.0,4,2.5,1914,3150,2.0,0,0,3,8,1914,0,47.43,-122.18799999999999,5
20637,20150430,295000.0,2,1.5,988,1080,3.0,0,0,3,7,988,0,47.7123,-122.301,8
20638,20141016,261000.0,3,2.25,1584,2800,2.0,0,0,3,7,1584,0,47.3451,-122.214,2
20639,20150317,560000.0,4,2.5,2630,5710,2.0,0,0,3,8,2630,0,47.5342,-121.876,14
20640,20140919,795000.0,4,3.25,3520,5250,2.0,0,0,3,9,3520,0,47.6869,-122.01899999999999,2
20641,20140929,384950.0,4,2.5,2380,4913,2.0,0,0,3,8,2380,0,47.3607,-122.038,8
20642,20140508,500000.0,3,1.75,1410,1197,3.0,0,0,3,8,1410,0,47.6558,-122.348,2
20643,20150205,640000.0,4,3.5,3220,5741,2.0,0,0,3,9,3220,0,47.5169,-121.88600000000001,2
20644,20141121,418000.0,4,3.25,3266,5969,2.0,0,0,3,8,3266,0,47.2975,-122.35,0
20645,20141010,799000.0,3,2.0,2550,4794,2.0,0,0,3,9,2550,0,47.6955,-122.29,7
20646,20150320,552900.0,4,3.5,3828,18900,2.5,0,0,3,9,3828,0,47.2851,-122.277,1
20647,20141219,539950.0,3,2.25,1670,1596,3.0,0,0,3,8,1670,0,47.5402,-122.387,0
20648,20150120,524225.0,4,2.5,3056,11385,2.0,0,0,3,9,3056,0,47.2905,-122.264,1
20649,20150202,424950.0,2,1.5,1000,1188,3.0,0,0,3,8,1000,0,47.6823,-122.32700000000001,10
20650,20141125,560000.0,3,3.25,1530,1786,2.0,0,0,3,8,1200,330,47.6783,-122.366,7
20651,20150429,715000.0,5,3.0,3490,6091,2.0,0,0,3,9,3490,0,47.7744,-122.225,6
20652,20140522,300000.0,5,2.5,2760,6000,2.0,0,0,3,8,2760,0,47.5289,-122.321,8
20653,20150224,405000.0,3,2.5,1440,2163,2.0,0,0,3,7,1440,0,47.553999999999995,-121.99799999999999,10
20654,20141007,327000.0,3,3.0,1370,1001,3.0,0,0,3,8,1370,0,47.7302,-122.355,5
20655,20141209,859950.0,6,4.0,3180,6551,2.0,0,0,3,9,3180,0,47.6236,-122.023,0
20656,20150113,560000.0,4,3.0,2720,7570,2.0,0,0,3,9,2720,0,47.7113,-122.34899999999999,7
20657,20140907,379900.0,3,2.5,1800,2792,2.0,0,0,3,8,1800,0,47.5442,-122.37100000000001,3
20658,20150501,625000.0,3,2.5,3220,6409,2.0,0,0,3,9,3220,0,47.4815,-122.12700000000001,7
20659,20150423,398096.0,3,2.5,2370,5321,2.0,0,0,3,8,2370,0,47.37,-122.01899999999999,1
20660,20141120,315000.0,3,2.5,1410,1325,2.0,0,0,3,7,1180,230,47.5582,-122.363,7
20661,20141212,939000.0,4,3.5,3640,6049,2.0,0,0,3,9,3640,0,47.7049,-122.125,0
20662,20140725,674000.0,3,2.5,1920,3624,2.0,0,0,3,9,1920,0,47.6647,-122.087,11
20663,20140814,306000.0,4,2.5,2267,3577,2.0,0,0,3,7,2267,0,47.3384,-122.18,0
20664,20140709,2321000.0,5,4.75,5780,17004,2.0,0,0,3,11,4260,1520,47.5802,-122.212,8
20665,20150202,394950.0,2,1.0,1131,1304,3.0,0,0,3,7,1131,0,47.6912,-122.31299999999999,4
20666,20140918,914154.0,3,3.5,2940,6431,2.0,0,0,3,10,2940,0,47.5818,-122.04700000000001,0
20667,20141117,496000.0,3,2.5,2180,4533,2.0,0,0,3,7,2180,0,47.754,-122.215,4
20668,20150417,430100.0,3,2.25,1400,1078,2.0,0,0,3,8,940,460,47.5701,-122.288,6
20669,20140708,449990.0,4,2.5,2680,5539,2.0,0,0,3,8,2680,0,47.4759,-121.734,1
20670,20150330,502000.0,4,2.5,2680,5539,2.0,0,0,3,8,2680,0,47.4759,-121.734,2
20671,20150311,310000.0,3,2.5,1300,3612,2.0,0,0,3,7,1300,0,47.5328,-122.28200000000001,10
20672,20150323,349950.0,4,3.5,2796,3520,2.5,0,0,3,8,2796,0,47.3427,-122.27799999999999,2
20673,20140919,625000.0,2,1.75,1460,1500,2.0,0,0,3,8,1000,460,47.6853,-122.35600000000001,6
20674,20140827,1054710.0,4,3.5,4210,6481,2.0,0,3,3,9,3260,950,47.5765,-122.072,0
20675,20140707,680000.0,4,2.75,2330,3920,2.0,0,0,3,9,2330,0,47.5525,-121.99,9
20676,20140515,828950.0,4,3.5,3930,5680,2.0,0,1,3,9,2820,1110,47.5528,-122.07600000000001,1
20677,20150403,274950.0,3,2.5,1608,4000,2.0,0,0,3,8,1608,0,47.2582,-122.198,1
20678,20150312,293000.0,2,2.25,1610,1968,2.0,0,0,4,7,1610,0,47.5184,-122.196,36
20679,20140613,795000.0,4,3.5,3200,3250,2.0,0,0,3,9,2670,530,47.5515,-122.0,7
20680,20140922,282900.0,4,2.5,1710,3500,2.0,0,0,3,7,1710,0,47.3448,-122.21700000000001,0
20681,20150416,909950.0,5,3.75,3050,8972,2.0,0,0,3,9,3050,0,47.6819,-122.17200000000001,1
20682,20141104,922755.0,4,3.5,3560,4951,2.0,0,0,3,9,3560,0,47.6178,-122.055,0
20683,20150416,424000.0,4,2.5,2650,8685,2.0,0,0,3,9,2650,0,47.343999999999994,-122.26899999999999,9
20684,20150423,630000.0,3,2.5,3490,12410,2.0,0,0,3,8,2590,900,47.4714,-122.071,6
20685,20141222,810000.0,4,3.25,4140,46173,2.0,0,0,3,9,4140,0,47.7647,-122.213,7
20686,20140730,256703.0,3,2.0,1670,4441,1.0,0,0,3,7,1670,0,47.1948,-121.975,0
20687,20140515,386380.0,3,2.5,1720,3600,2.0,0,0,3,7,1720,0,47.6856,-122.01299999999999,4
20688,20140916,485000.0,2,2.0,1510,3961,1.0,0,0,3,8,1510,0,47.708999999999996,-122.01799999999999,4
20689,20150211,275000.0,3,2.25,1450,4040,2.0,0,0,3,7,1450,0,47.3665,-122.022,5
20690,20150302,370000.0,4,2.5,1812,5026,2.0,0,0,3,8,1812,0,47.4513,-122.20200000000001,4
20691,20140610,499950.0,2,2.25,1060,1208,2.0,0,0,3,8,940,120,47.6371,-122.32700000000001,9
20692,20150424,502000.0,3,2.5,1600,3073,3.0,0,0,3,8,1600,0,47.5934,-122.29799999999999,6
20693,20140620,654000.0,3,3.25,1530,1565,2.0,0,0,3,8,1280,250,47.6179,-122.31200000000001,9
20694,20140714,575000.0,4,2.25,2070,1230,3.0,0,0,3,9,1500,570,47.5775,-122.41,1
20695,20150415,500000.0,4,2.5,3630,7482,2.0,0,0,3,10,3630,0,47.4565,-122.287,7
20696,20150114,554000.0,3,2.5,2140,4126,2.0,0,0,3,8,1960,180,47.5368,-122.073,10
20697,20150508,360000.0,4,1.75,2010,12188,1.0,0,0,4,7,1150,860,47.5013,-122.147,55
20698,20150429,619990.0,4,2.75,2630,4501,2.0,0,0,3,8,2630,0,47.7748,-122.244,0
20699,20150312,317500.0,4,2.5,2233,6025,2.0,0,0,3,7,2233,0,47.2599,-122.256,3
20700,20140828,564950.0,4,2.75,2990,4521,2.0,0,0,3,7,2990,0,47.7401,-122.226,0
20701,20140611,545000.0,2,1.25,1240,2150,2.0,0,0,3,8,1240,0,47.6884,-122.374,0
20702,20150501,333700.0,3,2.5,2230,5050,2.0,0,0,3,7,2230,0,47.3359,-122.055,9
20703,20140711,1480000.0,3,3.25,3700,2264,2.0,0,0,3,11,2280,1420,47.6653,-122.205,16
20704,20150408,530000.0,4,3.0,2290,5105,2.0,0,0,3,8,2290,0,47.7727,-122.23700000000001,3
20705,20150413,396000.0,2,1.5,950,865,3.0,0,0,3,8,950,0,47.6714,-122.382,9
20706,20141016,305000.0,2,1.75,1120,758,2.0,0,0,3,7,1120,0,47.5325,-122.072,2
20707,20140522,380000.0,5,3.5,2420,4670,2.0,0,0,3,7,2420,0,47.5241,-122.285,1
20708,20150303,305000.0,4,2.5,1714,3250,2.0,0,0,3,8,1714,0,47.428999999999995,-122.189,5
20709,20140928,440000.0,4,2.5,2230,5650,2.0,0,0,3,7,2230,0,47.5073,-122.16799999999999,3
20710,20140627,459000.0,4,3.0,2530,10000,2.0,0,0,3,7,2530,0,47.431000000000004,-122.335,1
20711,20150306,530000.0,3,3.5,1550,1233,2.0,0,0,3,8,1160,390,47.6034,-122.309,10
20712,20150416,600000.0,4,2.75,3110,11225,2.0,0,0,3,8,3110,0,47.4865,-122.14299999999999,3
20713,20140718,515000.0,3,3.0,2100,2409,2.0,0,0,3,8,1660,440,47.5973,-122.29799999999999,6
20714,20150408,275000.0,4,2.5,2150,3721,2.0,0,0,3,8,2150,0,47.3363,-122.215,8
20715,20150112,540000.0,3,1.75,1630,1404,2.0,0,0,3,8,1020,610,47.6646,-122.367,1
20716,20140805,445000.0,3,2.5,2230,7934,2.0,0,0,3,7,2230,0,47.5439,-121.88,9
20717,20150407,285000.0,3,2.5,1320,955,3.0,0,0,3,7,1320,0,47.5202,-122.35700000000001,6
20718,20140731,480000.0,3,2.5,1590,1431,2.0,0,0,3,8,1060,530,47.5893,-122.309,4
20719,20150120,440000.0,5,3.25,2610,3642,2.0,0,0,3,8,2080,530,47.535,-122.28399999999999,10
20720,20150211,287450.0,3,2.5,1440,2500,2.0,0,0,3,7,1440,0,47.5123,-122.35799999999999,7
20721,20150401,507950.0,4,2.5,2630,6283,2.0,0,0,3,9,2630,0,47.5079,-122.15799999999999,9
20722,20140619,750000.0,3,3.5,3390,10078,2.0,0,0,3,10,3040,350,47.537,-122.185,2
20723,20140703,425000.0,3,1.5,1400,1022,3.0,0,0,3,8,1400,0,47.6989,-122.31700000000001,7
20724,20141202,420000.0,3,3.5,1900,2133,2.0,0,0,3,8,1520,380,47.5675,-122.369,5
20725,20140510,394950.0,3,2.5,1350,1250,3.0,0,0,3,8,1270,80,47.5491,-122.387,8
20726,20140711,635000.0,4,3.25,3420,6752,2.0,0,2,3,9,3030,390,47.516999999999996,-121.876,2
20727,20150506,513000.0,3,2.5,2150,161607,2.0,0,0,3,7,1330,820,47.4178,-121.93700000000001,20
20728,20150505,380000.0,4,2.5,2110,5306,2.0,0,0,3,8,2110,0,47.356,-122.057,3
20729,20140521,1130000.0,4,3.25,3810,8519,1.0,0,1,3,10,2680,1130,47.699,-122.20700000000001,7
20730,20140608,540000.0,5,3.0,2870,4369,2.0,0,0,3,8,2090,780,47.7449,-122.19200000000001,7
20731,20150427,352499.0,2,2.25,1240,705,2.0,0,0,3,7,1150,90,47.5321,-122.073,6
20732,20150505,603000.0,4,3.5,3610,6345,2.0,0,0,3,9,2370,1240,47.4283,-122.102,7
20733,20140530,685000.0,4,2.5,2310,5100,2.0,0,0,3,9,2310,0,47.7039,-122.36,1
20734,20140626,330675.0,4,3.0,1930,3031,1.0,0,0,3,7,1200,730,47.7457,-121.985,8
20735,20140605,275000.0,3,3.0,1390,1080,2.0,0,0,3,7,1140,250,47.5323,-122.281,8
20736,20140716,259950.0,3,2.5,1578,7340,2.0,0,0,3,7,1578,0,47.3771,-122.186,4
20737,20140729,441000.0,3,2.0,1720,15000,1.0,0,0,3,9,1720,0,47.6927,-121.92,3
20738,20141203,1135000.0,5,3.75,4700,11237,2.0,0,0,3,10,2930,1770,47.6624,-122.197,8
20739,20141205,590000.0,3,3.5,1970,5079,2.0,0,0,3,8,1680,290,47.5816,-122.296,7
20740,20140918,497000.0,3,2.25,1460,1353,2.0,0,0,3,8,1050,410,47.5774,-122.412,2
20741,20141121,345500.0,3,2.5,1930,4000,2.0,0,0,3,8,1930,0,47.3518,-122.275,0
20742,20140623,562500.0,3,2.25,1300,907,2.0,0,0,3,8,1000,300,47.6371,-122.32700000000001,8
20743,20140904,355000.0,3,2.25,1445,1087,2.0,0,0,3,7,1300,145,47.5339,-122.06700000000001,9
20744,20140905,345000.0,2,2.25,860,696,2.0,0,0,3,9,860,0,47.5663,-122.29,5
20745,20140505,478000.0,3,2.5,3040,4535,2.0,0,0,3,9,3040,0,47.51,-122.185,7
20746,20150402,391500.0,3,2.5,2424,6143,2.0,0,0,3,9,2424,0,47.3512,-122.135,1
20747,20150412,265000.0,2,1.5,1084,3427,2.0,0,0,3,7,1084,0,47.7117,-122.32600000000001,39
20748,20141030,395000.0,3,2.5,2510,5320,2.0,0,0,3,8,2510,0,47.5374,-122.35700000000001,9
20749,20140727,286308.0,2,1.5,1220,1036,3.0,0,0,3,7,1220,0,47.7348,-122.34700000000001,8
20750,20140527,370000.0,2,2.25,1280,835,2.0,0,0,3,7,1080,200,47.5592,-122.28399999999999,5
20751,20140923,1079000.0,5,3.5,3740,5610,2.0,0,0,3,9,2860,880,47.6764,-122.39200000000001,0
20752,20141015,298900.0,3,2.5,1852,4000,2.0,0,0,3,7,1852,0,47.3451,-122.209,0
20753,20150421,775000.0,4,2.5,2580,5787,2.0,0,0,3,9,2580,0,47.5416,-121.994,8
20754,20140624,790000.0,4,3.5,3190,31450,2.0,0,0,3,9,3190,0,47.501000000000005,-121.902,4
20755,20140827,1050000.0,3,2.5,3400,5119,2.0,0,0,3,8,2300,1100,47.6843,-122.305,0
20756,20140708,249000.0,2,1.5,1090,2686,2.0,0,0,3,7,1090,0,47.717,-122.19,32
20757,20140929,348000.0,3,2.0,2360,6145,1.0,0,0,3,8,2360,0,47.3564,-122.198,3
20758,20141114,358000.0,5,2.5,2460,5604,2.0,0,0,3,8,2460,0,47.3658,-122.037,3
20759,20140625,260000.0,5,2.5,2025,7760,2.0,0,0,3,7,2025,0,47.2671,-122.256,7
20760,20140604,765000.0,4,3.0,4410,5104,2.0,0,0,3,9,3400,1010,47.5392,-121.861,8
20761,20140528,739000.0,3,2.5,2810,5400,2.0,0,0,3,9,2810,0,47.7065,-122.118,9
20762,20140505,890000.0,5,3.5,4490,6000,2.0,0,0,3,10,3200,1290,47.5396,-122.073,8
20763,20140607,462000.0,4,2.5,3070,6432,2.0,0,0,3,9,3070,0,47.4487,-122.205,8
20764,20140708,380000.0,4,2.5,1984,32400,1.0,0,0,3,8,1564,420,47.36,-122.318,52
20765,20150511,770000.0,5,3.5,4750,8234,2.0,0,2,3,10,3350,1400,47.3574,-122.318,2
20766,20140818,641000.0,4,3.25,2760,4104,2.0,0,0,3,8,1900,860,47.5286,-122.18700000000001,0
20767,20150417,2300000.0,4,4.0,4360,8175,2.5,1,4,3,10,3940,420,47.5724,-122.104,8
20768,20150504,369000.0,4,2.5,3060,27251,1.5,0,0,3,8,3060,0,47.1967,-121.96600000000001,7
20769,20140916,1112000.0,4,3.0,2770,2650,2.0,0,0,3,9,2180,590,47.6435,-122.354,0
20770,20140828,357000.0,5,2.5,2990,9240,2.0,0,0,3,8,2990,0,47.7384,-122.348,-1
20771,20141126,650000.0,3,2.75,1540,1251,2.0,0,0,3,8,1230,310,47.6298,-122.321,12
20772,20140625,563500.0,3,2.5,1400,1312,3.5,0,0,3,8,1400,0,47.6534,-122.355,7
20773,20140617,345000.0,3,2.5,1680,2229,2.0,0,0,3,7,1680,0,47.7484,-122.322,7
20774,20140725,479950.0,3,2.0,2260,7163,1.0,0,0,3,9,2260,0,47.4593,-122.13600000000001,2
20775,20140513,660000.0,4,3.5,3400,5196,2.0,0,0,3,9,3400,0,47.5169,-121.884,2
20776,20140729,800000.0,4,2.5,2930,5000,2.0,0,0,3,9,2760,170,47.5424,-122.12,7
20777,20140724,253101.0,3,2.0,1239,6036,1.0,0,0,3,7,1239,0,47.3689,-122.175,5
20778,20140929,555000.0,3,3.5,2100,2479,2.0,0,0,3,9,1450,650,47.562,-122.292,3
20779,20140626,240000.0,4,1.0,1200,2171,1.5,0,0,3,7,1200,0,47.7076,-122.34200000000001,81
20780,20150504,380000.0,4,1.0,1200,2171,1.5,0,0,3,7,1200,0,47.7076,-122.34200000000001,82
20781,20141117,239000.0,2,1.5,680,772,2.0,0,0,3,7,680,0,47.695,-122.34299999999999,9
20782,20150318,760000.0,4,3.25,2690,3995,2.0,0,0,3,9,2060,630,47.532,-122.384,1
20783,20140826,430000.0,4,2.5,2750,7200,2.0,0,0,3,8,2750,0,47.7327,-121.96600000000001,3
20784,20140522,660000.0,3,2.5,2450,4332,2.0,0,0,3,8,2450,0,47.6942,-122.016,4
20785,20140820,399963.0,4,2.5,2620,4050,2.0,0,0,3,8,2620,0,47.5017,-122.34,0
20786,20140718,411000.0,2,2.0,1130,1148,2.0,0,0,3,9,800,330,47.6023,-122.314,7
20787,20140627,483453.0,4,2.75,2790,5527,2.0,0,0,3,8,2790,0,47.4827,-121.773,0
20788,20141110,469950.0,3,2.0,1820,1357,3.0,0,0,3,9,1820,0,47.5432,-122.376,0
20789,20140715,504058.0,4,2.75,2910,7467,2.0,0,0,3,8,2910,0,47.4841,-121.772,1
20790,20150428,425996.0,4,2.5,2568,5000,2.0,0,0,3,9,2568,0,47.2596,-122.194,1
20791,20140708,760005.0,4,2.75,3090,5859,2.0,0,0,3,9,3090,0,47.6057,-122.04700000000001,4
20792,20150420,699999.0,2,2.0,1460,1085,2.0,0,0,3,8,950,510,47.6205,-122.29899999999999,1
20793,20140716,749950.0,3,2.5,2010,2263,2.0,0,0,3,8,1340,670,47.6088,-122.311,0
20794,20140708,674600.0,4,2.5,2610,5140,2.0,0,0,3,8,2610,0,47.6951,-122.346,8
20795,20150224,450000.0,2,1.5,960,1000,2.0,0,0,3,8,920,40,47.6489,-122.335,7
20796,20150407,272000.0,3,2.5,1528,7616,2.0,0,0,3,7,1528,0,47.3774,-122.186,4
20797,20140714,450000.0,2,1.5,1310,1264,2.0,0,0,3,8,1120,190,47.5772,-122.40899999999999,8
20798,20150505,643950.0,3,2.25,1760,2122,3.0,0,0,3,9,1760,0,47.5633,-122.385,0
20799,20141110,290000.0,3,2.5,1420,3542,2.0,0,0,3,8,1310,110,47.7731,-122.34299999999999,7
20800,20141008,378000.0,3,2.5,1650,2082,3.0,0,0,3,8,1650,0,47.7108,-122.33200000000001,7
20801,20140619,728050.0,3,2.5,2320,6775,1.0,0,0,3,8,2320,0,47.7158,-122.016,6
20802,20150426,499160.0,4,2.5,2628,11466,2.0,0,0,3,9,2628,0,47.2904,-122.264,1
20803,20141201,536000.0,4,2.5,2520,4831,2.0,0,0,3,8,2520,0,47.7711,-122.16799999999999,5
20804,20150205,419900.0,5,3.5,2880,5000,2.0,0,0,3,8,2260,620,47.3455,-122.023,3
20805,20141210,469000.0,3,2.25,1440,1362,3.0,0,0,3,7,1440,0,47.6908,-122.365,0
20806,20150408,374000.0,3,2.5,2185,6042,2.0,0,0,3,9,2185,0,47.3573,-122.20200000000001,6
20807,20140728,182568.0,4,1.5,1500,2106,2.0,0,0,3,7,1500,0,47.5669,-122.29700000000001,0
20808,20140626,334888.0,3,2.5,1769,7324,2.0,0,0,3,9,1769,0,47.3307,-122.18799999999999,2
20809,20140917,799900.0,4,4.0,3650,18223,2.0,0,3,3,9,3330,320,47.5442,-122.116,1
20810,20140512,383000.0,4,2.5,2160,6223,2.0,0,0,3,8,2160,0,47.3494,-122.042,4
20811,20141218,580000.0,3,2.5,1820,374616,2.0,0,0,3,7,1820,0,47.6539,-121.959,15
20812,20140707,351999.0,3,2.5,2370,4200,2.0,0,0,3,8,2370,0,47.3706,-122.01700000000001,0
20813,20150223,1325000.0,3,3.0,3180,2758,2.0,0,2,3,11,2240,940,47.6377,-122.34200000000001,7
20814,20150125,312000.0,3,2.5,1780,4077,2.0,0,0,3,8,1780,0,47.3568,-122.056,4
20815,20140912,674950.0,4,3.5,2650,3127,2.0,0,0,3,8,2230,420,47.5381,-122.046,3
20816,20141229,1105000.0,5,2.75,3300,7560,2.0,0,0,3,10,3300,0,47.6467,-122.118,7
20817,20150313,415000.0,2,2.5,1160,1219,3.0,0,0,3,8,1160,0,47.6543,-122.35799999999999,8
20818,20140710,1250000.0,3,3.0,3460,5353,2.0,0,0,3,10,2850,610,47.5858,-122.39299999999999,7
20819,20140919,208800.0,3,2.5,1390,2450,2.0,0,0,3,7,1390,0,47.5298,-122.26899999999999,5
20820,20141029,452000.0,2,2.5,1260,1131,3.0,0,0,3,8,1260,0,47.6715,-122.384,8
20821,20150422,837000.0,5,2.75,2940,5225,2.0,0,0,3,8,2760,180,47.6879,-122.10700000000001,5
20822,20150224,780000.0,5,3.5,3190,4247,2.0,0,0,3,8,2430,760,47.7016,-122.103,2
20823,20141002,1485000.0,4,3.5,3930,6120,2.0,0,0,3,10,3310,620,47.6646,-122.28,7
20824,20140926,1600000.0,5,3.75,3570,10125,2.0,0,0,3,10,3570,0,47.5639,-122.223,0
20825,20140918,369946.0,3,2.5,2420,4725,2.0,0,0,3,8,2420,0,47.371,-122.01799999999999,0
20826,20140608,530000.0,3,2.75,3400,7200,2.0,0,2,3,9,2470,930,47.4878,-122.191,5
20827,20150320,386000.0,4,2.5,2478,6079,2.0,0,0,3,8,2478,0,47.3524,-122.175,3
20828,20150218,1900000.0,4,2.5,3070,7830,2.0,0,2,3,11,1970,1100,47.593,-122.291,6
20829,20140911,735000.0,4,3.5,3200,7605,2.0,0,2,3,9,2500,700,47.3443,-122.32700000000001,1
20830,20141002,1750000.0,5,3.25,5790,12739,2.0,0,3,3,10,4430,1360,47.538000000000004,-122.11399999999999,0
20831,20150223,489950.0,3,2.25,1590,926,3.0,0,0,3,8,1590,0,47.5402,-122.387,1
20832,20150413,357500.0,3,3.0,1730,1442,2.0,0,0,3,8,1440,290,47.5344,-122.348,7
20833,20140520,329995.0,4,2.5,2303,3680,2.0,0,0,3,8,2303,0,47.2599,-122.28299999999999,1
20834,20140925,414000.0,3,2.5,1790,3754,2.0,0,0,3,8,1790,0,47.534,-121.84100000000001,1
20835,20141210,533500.0,3,3.5,2490,3517,2.0,0,0,3,8,1720,770,47.5341,-122.06700000000001,9
20836,20150305,402395.0,4,2.5,2669,5385,2.0,0,0,3,9,2669,0,47.3262,-122.165,1
20837,20150410,725000.0,4,3.25,2610,2552,2.0,0,0,3,10,2160,450,47.5322,-122.07600000000001,7
20838,20140828,1275000.0,6,5.25,6160,27490,2.0,0,0,3,11,4040,2120,47.6094,-122.023,7
20839,20140917,239800.0,2,1.75,1290,1493,2.0,0,0,3,8,1290,0,47.5171,-122.346,0
20840,20140904,616950.0,5,3.5,3560,5008,2.0,0,0,3,8,2810,750,47.5542,-122.359,1
20841,20141001,1258000.0,4,3.25,4360,6000,2.0,0,3,3,11,3400,960,47.5408,-121.994,7
20842,20140617,435000.0,3,2.25,1230,1238,2.0,0,0,3,8,1080,150,47.6519,-122.384,5
20843,20140815,925000.0,4,3.25,3640,60086,2.0,0,0,3,10,3640,0,47.6328,-122.016,9
20844,20150428,631500.0,2,2.5,1780,2493,3.0,0,0,3,8,1780,0,47.6704,-122.35799999999999,34
20845,20150330,399995.0,3,1.5,1140,1069,3.0,0,0,3,8,1140,0,47.6907,-122.34200000000001,10
20846,20140506,369950.0,3,2.0,1270,1320,3.0,0,0,3,8,1270,0,47.6937,-122.34200000000001,8
20847,20150423,475000.0,5,3.5,2780,3583,2.0,0,0,3,8,2180,600,47.4879,-122.152,10
20848,20141125,353000.0,4,2.5,1912,5000,2.0,0,0,3,8,1912,0,47.3511,-122.275,2
20849,20150225,329950.0,4,2.5,2300,9690,2.0,0,0,3,8,2300,0,47.2793,-122.352,9
20850,20150313,367000.0,3,2.5,2828,4050,2.0,0,0,3,8,2828,0,47.382,-122.197,2
20851,20140905,447500.0,4,2.5,2425,9017,2.0,0,0,3,9,2425,0,47.3003,-122.26299999999999,1
20852,20140709,595000.0,4,3.25,3730,4560,2.0,0,0,3,9,2760,970,47.6725,-122.33,-1
20853,20140904,325000.0,1,1.0,730,1942,1.0,0,0,3,7,730,0,47.5943,-122.29899999999999,5
20854,20150203,690000.0,2,2.5,1990,1756,3.0,0,0,3,9,1780,210,47.6264,-122.323,10
20855,20141111,329950.0,3,2.5,1300,812,2.0,0,0,3,8,880,420,47.5893,-122.31700000000001,6
20856,20150128,399500.0,4,2.5,2560,7492,2.0,0,0,3,8,2560,0,47.4467,-122.287,1
20857,20150121,555000.0,5,2.5,2450,5047,2.0,0,0,3,8,2450,0,47.7724,-122.16799999999999,8
20858,20141001,427000.0,2,1.5,1440,725,2.0,0,0,3,8,1100,340,47.5607,-122.37799999999999,3
20859,20141020,375000.0,3,2.25,1140,1557,3.0,0,0,3,8,1140,0,47.6947,-122.34200000000001,7
20860,20140508,499000.0,2,1.5,1110,957,2.0,0,0,3,8,930,180,47.6319,-122.36200000000001,9
20861,20140718,750000.0,3,2.5,2620,43832,2.0,0,0,3,8,2620,0,47.655,-122.009,1
20862,20141229,336900.0,3,2.5,1690,1200,2.0,0,0,3,8,1410,280,47.5388,-122.367,0
20863,20140919,555000.0,2,2.75,1950,1610,3.0,0,0,3,8,1950,0,47.5925,-122.302,5
20864,20141106,1275000.0,4,3.5,3530,8126,2.0,0,0,3,10,3530,0,47.6847,-122.2,7
20865,20141014,999950.0,4,3.5,3310,4684,2.0,0,0,3,9,2290,1020,47.57899999999999,-122.389,0
20866,20140625,975000.0,5,3.0,2620,5477,2.0,0,0,3,10,2620,0,47.6804,-122.288,5
20867,20150219,299000.0,3,2.25,1350,3582,2.0,0,0,3,8,1350,0,47.4214,-122.191,5
20868,20150417,479000.0,2,2.5,1741,1439,2.0,0,0,3,8,1446,295,47.7043,-122.209,8
20869,20150417,428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,47.7108,-122.333,8
20870,20140829,409000.0,3,2.5,1890,6500,2.0,0,0,3,7,1890,0,47.6225,-122.05799999999999,2
20871,20150326,798500.0,3,3.0,1950,1833,3.0,0,0,3,9,1610,340,47.6078,-122.20200000000001,6
20872,20141212,689000.0,4,3.5,4490,5805,2.0,0,0,3,9,3390,1100,47.5389,-121.86,8
20873,20140508,375000.0,6,2.25,3206,5793,2.0,0,0,3,7,3206,0,47.369,-122.287,2
20874,20140717,775000.0,4,3.5,4130,77832,2.0,0,2,3,10,4130,0,47.3229,-122.045,3
20875,20141014,639983.0,5,3.0,2800,5700,2.0,0,0,3,8,2800,0,47.4969,-122.145,0
20876,20150326,300000.0,4,3.0,1984,4419,2.0,0,0,3,7,1984,0,47.3514,-122.213,5
20877,20141222,627000.0,4,2.5,2750,11830,2.0,0,0,3,9,2750,0,47.4698,-122.12100000000001,0
20878,20150415,275000.0,3,2.75,1740,5757,1.0,0,0,3,7,1740,0,47.1941,-121.979,5
20879,20140926,352800.0,4,2.25,1800,2752,2.0,0,0,3,8,1800,0,47.5167,-122.346,0
20880,20150312,565000.0,3,2.25,1540,1005,3.0,0,0,3,8,1540,0,47.6828,-122.346,7
20881,20150414,765000.0,4,2.25,2030,2222,2.0,0,0,3,9,1610,420,47.678999999999995,-122.375,0
20882,20150409,644000.0,4,2.5,3310,4839,2.0,0,0,3,9,3310,0,47.773,-122.161,8
20883,20150223,461000.0,3,1.5,1270,1416,3.0,0,0,3,8,1270,0,47.6988,-122.31700000000001,8
20884,20141223,270500.0,5,2.5,2406,7093,2.0,0,0,3,8,2406,0,47.2615,-122.25200000000001,8
20885,20140701,640000.0,2,2.25,1540,965,3.0,0,0,3,9,1540,0,47.6181,-122.318,7
20886,20140805,457000.0,4,2.5,2820,6983,2.0,0,0,3,9,2820,0,47.2958,-122.265,1
20887,20141201,355000.0,5,2.5,2540,5100,2.0,0,0,3,7,2540,0,47.5123,-122.316,0
20888,20141215,356000.0,2,2.25,1230,989,3.0,0,0,3,8,1230,0,47.6975,-122.348,7
